ID,Language_ID,Primary_Text,Morphemes,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,Comment,Text_ID,Part_of_Speech,wPOS,Russian_Translation
43871,dido1241,"Ixdax, isi yecinosi, nasin ciqes, posu yiła maħor regirno.",,ixdax	isi	y-eci-nosi	nasin	ciq-s	posu	yiła	maħor	r-egir-n,in.spring	snow	II-thaw-ANT.CVB	all	forest-GEN1	cattle	DEM2.IISG.OBL	outside	IV-let-PST.UNW,"In spring, after the snow had thawed, she let all the wild animals out.",stan1293,,2,adv	n2	pref-v-vsuf	adj	n4-nsuf	n4	pron	adv	pref-v-vsuf,,"Весной, после растаяния снега всех оставшихся диких животных она вывела из дому."
43872,dido1241,"Boc’ä ɣuron rac’äsi roqzaƛ’, roda šebinon koƛ’inč’ey, yedu ʕaƛaɣor yik’in.",,boc’a-a	ɣuro-n	r-ac’-asi	r-oq-zaƛ’	r-odi-a	šebinon	koƛ’i-č’ey	yedu	ʕaƛ-aɣor	y-ik’i-n,wolf.PL-ERG	cows-TOP	IV-eat-RES.PRT	IV-become-CSL.CVB	IV-do-INF	something	understand.to-NEG.PST.UNW	DEM2.IISG	village-IN.VERS	II-go-PST.UNW,"Because the wolves wanted to eat the cows, she didn't know what to do and went into the village.",stan1293,,2,n3pl-nsuf	n4-suf	pref-v-vsuf	pref-v-vsuf	pref-v-vsuf	pron	v-vsuf	pron	n3-nsuf	pref-v-vsuf,,"После того, как волки съели весь домашний скот, не зная что делать, женщина пошла в свое родное село."
43873,dido1241,Elor yiłar ɣudes bełiz čanyaza ɣˤay yayrxo rayx zown.,,elo-r	yiła-r	ɣudes	bełi-z	čan-bi-a	ɣˤay	y-ayr-x	r-ay-x	zow-n,there-LAT	DEM2.IISG.OBL-LAT	daily	wild.goat-GEN2	she.goat-PL-ERG	milk	II-bring-IPFV.CVB	IV-come-IPFV.CVB	be.NPRS-PST.UNW,The wild goats were daily coming to bring her milk.,stan1293,,2,adv-nsuf	pron-nsuf	adv	n3-nsuf	n3-nsuf-nsuf	n2	pref-v-vsuf	pref-v-vsuf	v-vsuf,,Дикие козы каждый день туда ей приносили молоко.
43874,dido1241,"Sida quł, ɣudod, maħazayzo ɣuɣaymo yedu moƛaxay č’arik’no.",,sida	qu-ł	ɣudod	maħor-azay-zo	ɣuɣay-mo	yedu	moƛu-xay	č’arik’-n,one.OBL	day-CONT.ESS	at.midnight	outside-IN.ABL.DIST-ATTR.OBL	noise-ERG	DEM2.IISG	sleep-AD.ABL	wake.up-PST.UNW,One day at midnight a noise from far outside woke her up from her sleep.,stan1293,,2,num	n4-nsuf	adv	adv-nsuf-suf	n-nsuf	pron	n2-nsuf	v-vsuf,,Однажды вполночь ее разбудил уличный шум.
43875,dido1241,"Yizin maħorno yoqno yezunosi, ɣuros reqenno bayrno rayäsi, eƛnoq yiłas posu rac’runi boc’an, zeybin resun.",,y-izi-n	maħor-n	y-oq-n	y-ezu-nosi	ɣuro-s	reqen-n	b-ayr-n	r-ay-asi	eƛni-q	yiła-s	posu	r-ac’-ru-ni	boc’a-n	zey-bi-n	r-esu-n,II-get.up-PFV.CVB	outside-TOP	II-become-PFV.CVB	II-look-ANT.CVB	cows-GEN1	herd-TOP	III-bring-PFV.CVB	III.PL-come-RES.PRT	winter-POSS.ESS	DEM2.IISG.OBL-GEN1	cattle	IV-eat-PST.PRT-DEF	wolf.PL-and	bear-PL-and	III.PL-find-PST.UNW,"After she got up, went outside and had a look, the wolves and bears that had eaten her cattle in winter, turned up leading a cow herd.",stan1293,,2,pref-v-vsuf	adv-suf	pref-v-vsuf	pref-v-vsuf	n4-nsuf	n3-suf	pref-v-vsuf	pref-v-vsuf	n2-nsuf	pron-nsuf	n4	pref-v-vsuf-suf	n3pl-suf	n3-nsuf-suf	pref-v-vsuf,,"И когда она вышла во двор, то увидела тех волков и медведей, которые съели весь ее домашний скот. Они пришли с повинной и привели стадо коров."
43876,dido1241,"Ɣˤanazader ɣuron regirno, eluq ħalikataw šebin deber roqsiƛin ƛ’iräy žan yoɣno, nełar q’omexno bodin, roqno žeda žedaz q’aymozaƛ’ar ciqaɣor rik’in.",,ɣˤanabi-der	ɣuro-n	r-egir-n	elu-q	ħalikataw	šebin	mi-r	r-oq-s-ƛin	ƛ’iräy	ža-n	y-oɣ-n	neła-r	q’omex-n	b-odi-n	r-oq-n	žedu-a	žeda-az	q’aymobi-ƛ’ar	ciq-aɣor	r-ik’i-n,woman-APUD.LAT	cows-TOP	IV-send-PST.UNW	we(I).OBL-POSS.ESS	mean	thing	you-LAT	IV-happen-PST.WIT-QUOT	from.above	DEM1.SG-TOP	II-take.away-PST.UNW	DEM1.IISG.OBL-LAT	farewell-TOP	III-do-PST.UNW	IV-begin-PST.UNW	DEM1.IIPL.OBL-ERG	DEM1.IIPL.OBL-IN.ESS.DIST	settlement-SUPER.VERS	forest-IN.VERS	IV-go-PST.UNW,"The cows were sent to the woman, ""We've done something mean to you"", they said; they apologized to her, said farewell to her and began to go towards the forest over their own settlement.",stan1293,,2,n2-nsuf	n4-suf	pref-v-vsuf	pron-nsuf	adj	n4	pron-nsuf	pref-v-vsuf-suf	adv	pron-suf	pref-v-vsuf	pron-nsuf	n3-suf	pref-v-vsuf	pref-v-vsuf	pron-nsuf	pron-nsuf	n3pl-nsuf	n4-nsuf	pref-v-vsuf,,"оставили их женщине, просили у нее прщения, что они плохо поступили по отношению к ней и, попрощавшись, ушли в лес, в свои стойбища."
43877,dido1241,"Nełƛ’ay soder yiłade idu yig, ʕaƛoz xalq’imor teƛanircennan yaq’ˤu ɣˤay yičix zown.",,neła-ƛ’ay	soder	yiła-de	idu	y-ig	ʕaƛ-z	xalq’i-r	teƛ-ani-r-ace-n-nan	y-aq’ˤu	ɣˤay	y-iči-x	zow-n,DEM1.IISG.OBL-SUPER.ABL	after	DEM2.IISG.OBL-APUD.ESS	home	II-much	village-GEN2	people-LAT	give-MSD-LAT-TERM-TOP-INT	II-many	milk	II-be-IPFV.CVB	be.NPRS-PST.UNW,"After that, she had so much milk at home that she could give it away to the villagers.",stan1293,,2,pron-nsuf	post	pron-nsuf	adv	pref-adv	n3-nsuf	n3-nsuf	v-deriv-nsuf-nsuf-suf-suf	pref-adv	n2	pref-v-vsuf	v-vsuf,,"С тех пор у нее дома было столько много молока, что она могла дать его другим жителям села."
43878,dido1241,"T’ok’ow yedu qunyoxar yik’inč’eytow, paraxat yoqno ʕaƛox yičin.",,t’ok’ow	yedu	qun-xar	y-ik’i-č’ey-tow	paraxat	y-oq-n	ʕaƛ-x	y-iči-n,anymore	DEM2.IISG	farmstead-AD.VERS	II-go-NEG.PST.UNW-EMPH	calm	II-become-PFV.CVB	village-AD.ESS	II-be-PST.UNW,"She didn't go to the farmstead anymore, and found peace near the village.",stan1293,,2,adv	pron	n4-nsuf	pref-v-vsuf-suf	adv	pref-v-vsuf	n3-nsuf	pref-v-vsuf,,Она больше не пошла на хутор и безмятежно жила в селе.
43891,dido1241,Sis zown xan.,,sis	zow-n	xan,one	be.NPRS-PST.UNW	khan,There was a king.,stan1293,,3,num	v-vsuf	n1,,Был один царь.
43892,dido1241,Nesis zown łˤono uži.,,nesi-s	zow-n	łˤono	uži,DEM1.ISG.OBL-GEN1	be.NPRS-PST.UNW	three	son,He had 3 sons.,stan1293,,3,pron-nsuf	v-vsuf	num	n1,,У него было трое сыновей
43893,dido1241,"Boƛƛo sis zaman bik’inosi, xan roƛa utirno.",,b-oƛƛo	sis	zaman	b-ik’i-nosi	xan	r-oƛ-a	utir-n,III-middle	one	time	III-go-ANT.CVB	khan	IV-be.sick-INF	turn-PST.UNW,"After a while, the king became sick.",stan1293,,3,pref-adv	num	n3	pref-v-vsuf	n1	pref-v-vsuf	v-vsuf,,Прошло немного времени и царь начал болеть.
43894,dido1241,Nesä žazar wasiyat bodin:,,nesi-a	uži-bi-r	wasiyat	b-odi-n,DEM1.ISG.OBL-ERG	son-PL-LAT	legacy	III-do-PST.UNW,He left his sons his last will:,stan1293,,3,pron-nsuf	n1-nsuf-nsuf	n3	pref-v-vsuf,,"Он детям завещание оставил,"
43895,dido1241,"Dey xexbi, di exun xizyo t’ubazi odin łiynosi, meži łˤonon esnabi bitazoni ɣˤutkar bezu, elo mežur ʕuraw mesed yołƛin”.",,di-s	xexbi	di	exu-n	xizyo	t’ubazi	odi-n	łiy-nosi	meži	łˤono-n	esyu-bi	bitasi-ni	ɣˤutku-ar	b-ezu-u	elo	mežu-r	ʕuraw	mesed	yoł-ƛin,me-GEN1	children	me	die-PFV.CVB	after	fulfill	do-PST.UNW	end-ANT.CVB	you.PL	three-TOP	brother-PL	next-DEF	room-IN.LAT	I.PL-look-IMPR	there	you(I).PL.OBL-LAT	much	gold	be-QUOT,"""My children, when I have died and the funeral is done, you three brothers look into the next room, there is much gold for you.""",stan1293,,3,pron-nsuf	n1pl	pron	v-vsuf	adv	comp	v-vsuf	v-vsuf	pron	num-suf	n1-nsuf	adj-suf	n4-nsuf	pref-v-vsuf	adv	pron-nsuf	adv	n3	v-suf,,"мои дети, после моей смерти и выполнения всех необходимых похоронных процедур, вы, трое братьев, посмотрите в другую комнату, там вы найдете достаточно для себя золота."
43896,dido1241,Nełƛ’osi kʷaxatow xan exun.,,nełƛ’osi	kʷaxa-tow	xan	exu-n,of.that.time	quickly-EMPH	khan	die-PST.UNW,"The king died very soon, then.",stan1293,,3,adj	adv-suf	n1	v-vsuf,,"После этого, в скором времени царь умер."
43897,dido1241,"Šuši-t’uħin t’ubazi odin łiynosi, nesis užibi bik’in, babiya bayru wasiyatyoƛ’ req’un, babiws irsi žeda žeduƛ biƛ’zi boda.",,šuši-t’uħi-n	t’ubazi	odi-n	łiy-nosi	nesi-s	uži-bi	b-ik’i-n	babiw-a	b-odi-ru	wasiyat-ƛ’	req’un	babiw-s	irsi	žedu-a	žedu-ƛ	biƛ’zi	b-odi-a,bury-PFV.CVB	fulfill	do-PFV.CVB	end-ANT.CVB	DEM1.ISG.OBL-GEN1	son-PL	I.PL-go-PFV.CVB	father-ERG	I.PL-do-PST.PRT	legacy-SUPER.ESS	in.accordance.with	father-GEN1	heir	DEM1.IPL.OBL-ERG	DEM1.IPL.OBL-SUB.ESS	share	I.PL-do-INF,"After he had been buried and the funeral was done, his sons went away to share their father's heir among themselves in accordance with the legacy.",stan1293,,3,v-vsuf	comp	v-vsuf	v-vsuf	pron-nsuf	n1-nsuf	pref-v-vsuf	n1-nsuf	pref-v-vsuf	n3-nsuf	adv	n1-nsuf	n3	pron-nsuf	pron-nsuf	comp	pref-v-vsuf,,"После похорон его сыновья, согласно завещанию отца, пошли разделить между собой наследство."
43898,dido1241,"Bitazoni ɣˤutkarno bik’in bezunosi, elo yizir mesedyos q’ˤano saħ besun.",,bitasi-ni	ɣˤutku-ar-n	b-ik’i-n	b-ezu-nosi	elo	yizi-r	mesed-s	q’ˤano	saħ	b-esu-n,next-DEF	room-IN.LAT-TOP	I.PL-go-PFV.CVB	I.PL-look-ANT.CVB	there	DEM2.IPL.OBL-LAT	gold-GEN1	two	sah	III-find-PST.UNW,"After they went to look into the next room, they found 2 Sah (5 kg) of gold there.",stan1293,,3,adj-suf	n4-nsuf-suf	pref-v-vsuf	pref-v-vsuf	adv	pron-nsuf	n3-nsuf	num	n4	pref-v-vsuf,,"Когда посмотрели в другую комнату, там они нашли два саха (цезская мерка) золота."
43899,dido1241,Eženi esiya beɣet’ani esnazaqor eƛin:,,eže-ni	esyu-a	b-eɣe-t’a-ni	esyu-bi-qor	eƛi-n,old-DEF	brother-ERG	I.PL-young-DISTR-DEF	brother-PL-POSS.LAT	say-PST.UNW,The eldest brother said to his younger brothers:,stan1293,,3,adj-suf	n1-nsuf	pref-adj-suf-suf	n1-nsuf-nsuf	v-vsuf,,"Старший брат младшим братьям сказал,"
43900,dido1241,"Dey esnabi, babiya badiru wasiyatyoƛ’ req’un t’o mesedyos łˤono saħ biča bay, amma t’o q’ˤano taraw saħ anu.",,di-s	esyu-bi	babiw-a	b-adiru	wasiyat-ƛ’	req’un	t’o	mesed-s	łˤono	saħ	b-iči-a	b-ay	amma	t’o	q’ˤano	taraw	saħ	anu,me-GEN1	brother-PL	father-ERG	III-fulfilled	legacy-SUPER.ESS	in.accordance.with	here	gold-GEN1	three	sah	I.PL-be-INF	III-must	but	here	two	except.for	sah	be.NEG,"""My brothers, according to father's fulfilled legacy, 3 Sah of gold must be here, but here is nothing more than 2 Sah.",stan1293,,3,pron-nsuf	n1-nsuf	n1-nsuf	pref-adj	n3-nsuf	adv	adv	n3-nsuf	num	n4	pref-v-vsuf	pref-v	conj	adv	num	post	n4	v,,"мои братья, согласно завещанию отца, здесь должно быть три саха (мерка) золота, но здесь кроме двух саха нет,"
43901,dido1241,"Sideni saħ ługon boqłin elułäy, sidä bisäsi biča bayxƛin”.",,sideni	saħ	ługon	b-oq-łin	elu-łay	sida-a	b-is-asi	b-iči-a	b-ay-x-ƛin,other	sah	someone	III-happen-CNC.CVB	we(I).OBL-CONT.ABL	one.OBL-IN.ESS	I.PL-take-RES.PRT	I.PL-be-INF	III-must-PRS-QUOT,"It must be the case that someone of us has taken the other Sah.""",stan1293,,3,adj	n4	pron	pref-v-vsuf	pron-nsuf	num-nsuf	pref-v-vsuf	pref-v-vsuf	pref-v-vsuf-suf,,"другой сах, должно быть, кто-нибудь из нас взял."
43902,dido1241,"Oƛƛozoni esiya, di bisäsi anu elay mesedƛin, inkar boyn, hemedurtow eɣenän, xizyogon eženi esiyan ot’ bisno.",,oƛƛo-zo-ni	esyu-a	di	b-is-asi	anu	ele-ay	mesed-ƛin	inkar	b-odi-n	hemedur-tow	eɣe-ni-a-n	xizyogon	eže-ni	esyu-a-n	ot’	b-is-n,middle-ATTR.OBL-DEF	brother-ERG	me	III-take-RES.PRT	be.NEG	here-IN.ABL	gold-QUOT	rejection	III-do-PST.UNW	so-EMPH	young-DEF-ERG-TOP	then	old-DEF	brother-ERG-TOP	rejection	III-take-PST.UNW,"The middle brother rejected this, saying that he were not the one who took the gold, and so did the younger brother; after that also the eldest brother rejected it.",stan1293,,3,adv-suf-suf	n1-nsuf	pron	pref-v-vsuf	v	adv-nsuf	n3-suf	n3	pref-v-vsuf	adv-suf	adj-suf-nsuf-suf	adv	adj-suf	n1-nsuf-suf	n3	pref-v-vsuf,,"Средний брат сказал, что я не взял оттуда золото, также младший, затем и старший."
43903,dido1241,"Nedur resunäyƛin, - eƛin eženi esiya, - eli łˤonon xander bik’a bay - ele howlo räy łu mesed bäsrułiƛin”.",,nedur	r-esu-näy-ƛin	-	eƛi-n	eže-ni	esyu-a	-	eli	łˤono-n	xan-der	b-ik’i-a	b-ay	-	ele	howlo	r-äy	łu	mesed	b-is-rułi-ƛin,so	IV-turn.up-CNDCVB-QUOT	-	say-PSTUNW	old-DEF	brother-ERG	-	we	three-and	khan-APUD.LAT	I.PL-go-INF	I.PL-must	-	there	there	IV-know.FUTIND	who.ERG	gold	III-take-MSD-QUOT,"""If it turns out this way,"" said the eldest brother, ""we three must go to the king -- there it will be known who has taken the gold.""",stan1293,,3,adv	pref-v-vsuf-suf	-	v-vsuf	adj-suf	n1-nsuf	-	pron	num-nsuf	n1-nsuf	pref-v-vsuf	pref-v	-	adv	adv	pref-v	pron	n3	pref-v-deriv-suf,,"Если так, сказал старший брат, мы в втроем должны пойти к царю - вот там будет известно, кто взял золото."
43904,dido1241,Neła quł sasaqtow łˤonon esnabi q’ˤač’azin boqno xander bik’in.,,neła-a	qu-ł	sasaq-tow	łˤono-n	esyu-bi	q’ˤač’azi-n	b-oq-n	xan-der	b-ik’i-n,DEM1.IISG.OBL-ERG	day-CONT.ESS	in.the.morning-EMPH	three-and	brother-PL	dress.up-and	III-become-PFV.CVB	khan-APUD.LAT	III-go-PST.UNW,"On that day in the morning, the three brothers dressed up and went to the king.",stan1293,,3,pron-nsuf	n4-nsuf	adv-suf	num-suf	n1-nsuf	comp-suf	pref-v-vsuf	n1-nsuf	pref-v-vsuf,,"На следующий же день, утром, трое братьев подготовившись, пошли к царю."
43905,dido1241,"Hunix bik’iƛ’orey, žedur ħumukulis ruɣu resun.",,huni-x	b-ik’i-ƛ’oräy	žedu-r	ħumukuli-s	ruɣu	r-esu-n,way-AD.ESS	I.PL-go-SIM.CVB	DEM1.IPL.OBL-LAT	camel-GEN1	prints	IV-find-PST.UNW,"While being on their way, they found the hoofprints of a camel.",stan1293,,3,n4-nsuf	pref-v-vsuf	pron-nsuf	n3-nsuf	n4	pref-v-vsuf,,"Идя по дороге, они нашли след верблюда."
43906,dido1241,Eženi esiya beɣet’ani esnazaqor eƛin:,,eže-ni	esyu-a	b-eɣe-t’a-ni	esyu-bi-qor	eƛi-n,old-DEF	brother-ERG	I.PL-young-DISTR-DEF	brother-PL-POSS.LAT	say-PST.UNW,The eldest brother said to his younger brothers:,stan1293,,3,adj-suf	n1-nsuf	pref-adj-suf-suf	n1-nsuf-nsuf	v-vsuf,,"Старший брат младшим братьям сказал,"
43907,dido1241,Howt’aza bitor didiw ħumukuli bäk’iru di biyran mežur retinäy:,,howt’a-aza	bitor	didiw	ħumukuli	b-ik’i-ru	di	b-iyr-an	mežu-r	r-eti-näy,there-IN.VERS.DIST	thither	which	camel	III-go-PST.PRT	me	III-recognize-FUT.DEF	you(I).PL.OBL-LAT	IV-want-CND.CVB,"If you want, I will find out for you what camel went from there.",stan1293,,3,pron-nsuf	adv	pron	n3	pref-v-vsuf	pron	pref-v-vsuf	pron-nsuf	pref-v-vsuf,,"если хотите, я узнаю, какой верблюд отсюда пошел:"
43908,dido1241,Kut’yoƛ’asi nełas k’onč’u šiqˤono yołƛin”.,,kut’yoƛ’asi	neła-s	k’onč’u	šiqˤono	yoł-ƛin,right	DEM1.IISG.OBL-GEN1	foot	lame	be-QUOT,Its right foot is lame.,stan1293,,3,adj	pron-nsuf	n2	adj	v-suf,,его правая нога была хромая.
43909,dido1241,"Ža nediw yałru mi biyrzaƛ’ƛin, - eƛin oƛƛozoni esiya,       - ozurabi didiw yałrugon din riyran.",,ža	nediw	yoł-ru	mi	b-iyr-zaƛ’-ƛin	-	eƛi-n	oƛƛo-zo-ni	esyu-a	-	ozuri-bi	didiw	yoł-ru-gon	di-n	r-iyr-an,DEM1.SG	such	be-PST.PRT	you	III-explain-CSL.CVB-QUOT	-	say-PST.UNW	middle-ATTR.OBL-DEF	brother-ERG	-	eye-PL	which	be-PST.PRT-CNTR	me-TOP	IV-explain-FUT.DEF,"""After you explained that it is this way"", said the middle brother, ""I will explain, how the eyes are.",stan1293,,3,pron	pron	v-vsuf	pron	pref-v-vsuf-suf	-	v-vsuf	adv-suf-suf	n1-nsuf	-	n4-nsuf	pron	v-vsuf-suf	pron-suf	pref-v-vsuf,,"Раз ты узнал, что он такой, сказал средний брат, я узнаю какого цвета у него глаза:"
43910,dido1241,Nełas keč’oƛ’asi ozuri becono yołƛin”.,,neła-s	keč’oƛ’asi	ozuri	becono	yoł-ƛin,DEM1.IISG.OBL-GEN1	left	eye	blind	be-QUOT,"Its left eye is blind.""",stan1293,,3,pron-nsuf	adj	n4	adj	v-suf,,его левый глаз есть слепой.
43911,dido1241,Eɣenigon esiya eƛin:,,eɣe-ni-gon	esyu-a	eƛi-n,young-DEF-CNTR	brother-ERG	say-PST.UNW,The youngest brother said:,stan1293,,3,adj-suf-suf	n1-nsuf	v-vsuf,,"А младший брат сказал,"
43912,dido1241,Nełaz gugyoƛ’ zawrunigon šebin din riyranƛin:,,neła-z	gugu-ƛ’	zow-ru-ni-gon	šebin	di-n	r-iyr-an-ƛin,DEM1.IISG.OBL-GEN2	back-SUPER.ESS	be.NPRS-PST.PRT-DEF-CNTR	thing	me-TOP	IV-explain-FUT.DEF-QUOT,And I will explain what was on its back:,stan1293,,3,pron-nsuf	n2-nsuf	v-vsuf-suf-suf	n4	pron-suf	pref-v-vsuf-suf,,"я  тоже узнаю то, что было у него на спине:"
43913,dido1241,Kut’yoƛ’aza puƛ’aza nełaƛ’ nucos sik zown”.,,kut’yo-ƛ’aza	pu-ƛ’aza	neła-ƛ’	nuci-s	sik	zow-n,right.side-SUPER.VERS.DIST	side-SUPER.VERS.DIST	DEM1.IISG.OBL-SUPER.ESS	honey-GEN1	waterskin	be.NPRS-PST.UNW,On its right side there was a waterskin with honey.,stan1293,,3,n-nsuf	n3-nsuf	pron-nsuf	n4-nsuf	n4	v-vsuf,,с правой стороны не нем был бурдюк с медом.
43914,dido1241,"Howža xabarno boyn, boƛƛo baq’ˤu zaman bik’izaƛ’ortow, yizir taqˤo iłe dandir nexxo žek’u ukayn.",,howža	xabar-n	b-odi-n	b-oƛƛo	b-aq’ˤu	zaman	b-ik’i-zaƛ’or-tow	yizi-r	taqˤo	iłe	dandir	nex-x	žek’u	ukad-n,DEM4.SG	story-TOP	III-do-PFV.CVB	III-middle	III-much	time	III-go-POST.CVB-EMPH	DEM2.IPL.OBL-LAT	over.there	as	towards	come-IPFV.CVB	man	see-PST.UNW,"Not much later after that conversation, they saw a man coming towards them.",stan1293,,3,pron	n3-suf	pref-v-vsuf	pref-adv	pref-adv	n3	pref-v-vsuf-suf	pron-nsuf	adv	conj	adv	v-vsuf	n1	v-vsuf,,"После этого разговора не прошло много времени, они вдали увидели человека, идущего им навстречу."
43915,dido1241,"Žedude igor aynosi, salamno teƛno, nesä žeduq esirno:",,žedu-de	igo-r	ay-nosi	salam-n	teƛ-n	nesi-a	žedu-q	esir-n,DEM1.IPL.OBL-APUD.ESS	near-LAT	come-ANT.CVB	greeting-and	give-PFV.CVB	DEM1.ISG.OBL-ERG	DEM1.IPL.OBL-POSS.ESS	ask-PST.UNW,"After he came closer to them, he said hello and asked them:",stan1293,,3,pron-nsuf	adv-nsuf	v-vsuf	n3-suf	v-vsuf	pron-nsuf	pron-nsuf	v-vsuf,,"Подойдя ближе к ним, он поздоровался и спросил у них,"
43916,dido1241,Howt’o hunäza bik’ixnan mežuł ħumukuli c’oxiyäƛin?”,,howt’o	huni-aza	b-ik’i-x-nan	mežu-ł	ħumukuli	c’ox-ya-ƛin,here	way-IN.VERS.DIST	III-go-IPFV.CVB-INT	you(I).PL.OBL-CONT.ESS	camel	meet-PST.WIT.Q-QUOT,"""Did you meet a camel, while you were going along this way?""",stan1293,,3,adv	n4-nsuf	pref-v-vsuf-suf	pron-nsuf	n3	v-vsuf-suf,,"вы не встретили вдруг верблюда, идущего по этой дороге."
43917,dido1241,Eženi esiya nesiqor eƛin:,,eže-ni	esyu-a	nesi-qor	eƛi-n,old-DEF	brother-ERG	DEM1.ISG.OBL-POSS.LAT	say-PST.UNW,The eldest brother said to him:,stan1293,,3,adj-suf	n1-nsuf	pron-nsuf	v-vsuf,,"Старший брат ответил ему,"
43918,dido1241,"Ħumukuliƛa bukaynč’u elur, amma nełas sipat debeq esan elaƛin”.",,ħumukuli-ƛa	b-ukad-č’u	elu-r	amma	neła-s	sipat	mi-q	esi-an	elu-a-ƛin,camel-INDEF	III-see-NEG.PST.WIT	we(I).OBL-LAT	but	DEM1.IISG.OBL-GEN1	appearance	you-POSS.ESS	tell-FUT.DEF	we(I).OBL-ERG-QUOT,"""We didn't see any camel, but we will tell you how it looks.""",stan1293,,3,n3-nsuf	pref-v-vsuf	pron-nsuf	conj	pron-nsuf	n	pron-nsuf	v-vsuf	pron-nsuf-suf,,"верблюда-то мы не видели, но можем обрисовать его."
43919,dido1241,"Nedur resunäy, eso huduƛin”, - eƛin nesi žek’a.",,nedur	r-esu-näy	esi-o	hudu-ƛin	-	eƛi-n	nesi	žek’u-a,so	IV-exist-CND.CVB	tell-IMPR	so-QUOT	-	say-PST.UNW	DEM1.ISG.OBL	man-ERG,"""If that's the case, then say so!"", said the man.",stan1293,,3,adv	pref-v-vsuf	v-vsuf	excl-suf	-	v-vsuf	pron	n1-nsuf,,"Опишите тогда, сказал этот человек."
